item_a,item_b,cooccurrence_count
ITEM_2404,ITEM_4990,1
ITEM_1747,ITEM_539,1
ITEM_1591,ITEM_3116,1
ITEM_1008,ITEM_4337,1
ITEM_1484,ITEM_4462,1
ITEM_4660,ITEM_642,1
ITEM_1624,ITEM_1875,1
ITEM_1538,ITEM_2390,1
ITEM_3050,ITEM_930,1
ITEM_294,ITEM_857,1
ITEM_321,ITEM_3374,1
ITEM_1537,ITEM_4027,1
ITEM_2417,ITEM_2641,1
ITEM_1767,ITEM_4413,1
ITEM_1738,ITEM_2122,1
ITEM_3167,ITEM_4246,1
ITEM_2453,ITEM_4298,1
ITEM_2906,ITEM_565,1
ITEM_3992,ITEM_4495,1
ITEM_3821,ITEM_4885,1
ITEM_2595,ITEM_3759,1
ITEM_4133,ITEM_463,1
ITEM_3359,ITEM_4322,1
ITEM_1196,ITEM_3060,1
ITEM_2483,ITEM_4720,1
ITEM_142,ITEM_247,1
ITEM_2031,ITEM_3901,1
ITEM_2445,ITEM_3831,1
ITEM_162,ITEM_4134,1
ITEM_1798,ITEM_3081,1
ITEM_1519,ITEM_2226,1
ITEM_1595,ITEM_491,1
ITEM_1856,ITEM_250,1
ITEM_2143,ITEM_3215,1
ITEM_1511,ITEM_1951,1
ITEM_3584,ITEM_4760,1
ITEM_4792,ITEM_731,1
ITEM_1198,ITEM_2109,1
ITEM_2388,ITEM_453,1
ITEM_1833,ITEM_1973,1
ITEM_1321,ITEM_3991,1
ITEM_2046,ITEM_4210,1
ITEM_2975,ITEM_4133,1
ITEM_2778,ITEM_4530,1
ITEM_1647,ITEM_3207,1
ITEM_4551,ITEM_979,1
ITEM_1533,ITEM_4730,1
ITEM_2735,ITEM_729,1
ITEM_4118,ITEM_4884,1
ITEM_2579,ITEM_872,1
ITEM_1858,ITEM_3131,1
ITEM_1275,ITEM_3859,1
ITEM_2932,ITEM_4578,1
ITEM_296,ITEM_751,1
ITEM_3136,ITEM_4224,1
ITEM_1353,ITEM_2429,2
ITEM_1210,ITEM_3523,1
ITEM_2409,ITEM_3879,1
ITEM_1841,ITEM_2734,1
ITEM_1622,ITEM_75,1
ITEM_4649,ITEM_677,1
ITEM_3112,ITEM_549,1
ITEM_1663,ITEM_3878,1
ITEM_3047,ITEM_3528,1
ITEM_2547,ITEM_608,1
ITEM_1349,ITEM_692,1
ITEM_130,ITEM_4735,1
ITEM_1963,ITEM_4079,1
ITEM_2736,ITEM_3221,1
ITEM_2049,ITEM_2902,1
ITEM_3531,ITEM_3953,1
ITEM_4852,ITEM_780,1
ITEM_3146,ITEM_4332,1
ITEM_2141,ITEM_3094,1
ITEM_2676,ITEM_4485,1
ITEM_3095,ITEM_4281,1
ITEM_3023,ITEM_4352,1
ITEM_2700,ITEM_3112,1
ITEM_3372,ITEM_423,1
ITEM_3936,ITEM_412,1
ITEM_1790,ITEM_4098,1
ITEM_2336,ITEM_4245,1
ITEM_3734,ITEM_3746,1
ITEM_2229,ITEM_2912,1
ITEM_1653,ITEM_2041,1
ITEM_2430,ITEM_3109,1
ITEM_2917,ITEM_3555,1
ITEM_1787,ITEM_3906,1
ITEM_2919,ITEM_3694,1
ITEM_2589,ITEM_3536,1
ITEM_1398,ITEM_3165,1
ITEM_2913,ITEM_4543,1
ITEM_2442,ITEM_2516,1
ITEM_1238,ITEM_3589,1
ITEM_1334,ITEM_1461,1
ITEM_2512,ITEM_2687,1
ITEM_2306,ITEM_97,1
ITEM_107,ITEM_4947,1
ITEM_4005,ITEM_4064,1
ITEM_1645,ITEM_2812,1
ITEM_3731,ITEM_913,1
ITEM_2975,ITEM_463,1
ITEM_1783,ITEM_3215,1
ITEM_4254,ITEM_744,1
ITEM_4084,ITEM_4994,2
ITEM_3483,ITEM_3894,1
ITEM_3324,ITEM_3462,1
ITEM_1277,ITEM_2084,1
ITEM_4691,ITEM_627,1
ITEM_1303,ITEM_400,1
ITEM_3191,ITEM_4641,1
ITEM_1500,ITEM_243,1
ITEM_3193,ITEM_4132,1
ITEM_3524,ITEM_3988,1
ITEM_176,ITEM_2609,1
ITEM_2581,ITEM_85,1
ITEM_1300,ITEM_534,1
ITEM_2758,ITEM_3797,1
ITEM_352,ITEM_3836,1
ITEM_3158,ITEM_3212,1
ITEM_1620,ITEM_2167,1
ITEM_1769,ITEM_2266,1
ITEM_3656,ITEM_721,1
ITEM_3821,ITEM_4079,1
ITEM_2688,ITEM_4987,1
ITEM_2008,ITEM_4836,1
ITEM_1147,ITEM_4366,1
ITEM_1526,ITEM_1801,1
ITEM_2448,ITEM_4509,1
ITEM_2807,ITEM_3547,1
ITEM_3826,ITEM_4618,1
ITEM_2979,ITEM_4925,1
ITEM_2231,ITEM_4533,1
ITEM_2371,ITEM_3743,1
ITEM_1280,ITEM_3608,1
ITEM_3213,ITEM_4087,1
ITEM_328,ITEM_3923,1
ITEM_462,ITEM_538,1
ITEM_2068,ITEM_888,1
ITEM_1595,ITEM_412,1
ITEM_222,ITEM_4703,1
ITEM_2571,ITEM_4560,1
ITEM_2298,ITEM_2477,1
ITEM_382,ITEM_952,1
ITEM_2180,ITEM_2815,2
ITEM_195,ITEM_814,1
ITEM_1600,ITEM_625,1
ITEM_3257,ITEM_3603,1
ITEM_1801,ITEM_3780,1
ITEM_1954,ITEM_4774,1
ITEM_2629,ITEM_4312,1
ITEM_2494,ITEM_3724,1
ITEM_2843,ITEM_2859,1
ITEM_1850,ITEM_933,1
ITEM_1205,ITEM_1571,1
ITEM_1865,ITEM_4891,1
ITEM_4911,ITEM_733,1
ITEM_2669,ITEM_3087,1
ITEM_1830,ITEM_2639,1
ITEM_2684,ITEM_4070,1
ITEM_2235,ITEM_4357,1
ITEM_2427,ITEM_4429,1
ITEM_4335,ITEM_476,1
ITEM_1416,ITEM_4946,1
ITEM_1902,ITEM_3940,1
ITEM_1531,ITEM_3748,1
ITEM_2939,ITEM_4550,1
ITEM_4141,ITEM_4621,1
ITEM_3081,ITEM_3861,1
ITEM_3103,ITEM_569,1
ITEM_4669,ITEM_473,1
ITEM_1863,ITEM_2740,1
ITEM_1764,ITEM_2202,1
ITEM_1729,ITEM_2337,1
ITEM_1365,ITEM_1643,1
ITEM_2425,ITEM_2862,1
ITEM_1648,ITEM_2477,1
ITEM_2371,ITEM_3769,1
ITEM_2254,ITEM_3337,1
ITEM_1198,ITEM_2203,1
ITEM_2590,ITEM_3259,1
ITEM_2530,ITEM_4924,1
ITEM_1302,ITEM_434,1
ITEM_1213,ITEM_4531,1
ITEM_2024,ITEM_3764,1
ITEM_3220,ITEM_4193,1
ITEM_1028,ITEM_3701,1
ITEM_1589,ITEM_2038,1
ITEM_2323,ITEM_3643,1
ITEM_1370,ITEM_4782,1
ITEM_2652,ITEM_4133,1
ITEM_3395,ITEM_4310,1
ITEM_1,ITEM_2413,1
ITEM_1259,ITEM_4357,1
ITEM_4910,ITEM_942,1
ITEM_3449,ITEM_377,1
ITEM_3012,ITEM_4055,1
ITEM_122,ITEM_4280,1
ITEM_2475,ITEM_4402,1
ITEM_2859,ITEM_641,1
ITEM_3405,ITEM_4711,1
ITEM_1916,ITEM_636,1
ITEM_2910,ITEM_3093,1
ITEM_2726,ITEM_3234,1
ITEM_2125,ITEM_4165,1
ITEM_3693,ITEM_382,1
ITEM_3034,ITEM_4407,1
ITEM_2074,ITEM_2402,1
ITEM_1841,ITEM_2481,1
ITEM_1580,ITEM_734,1
ITEM_280,ITEM_889,1
ITEM_2805,ITEM_4349,1
ITEM_4261,ITEM_4743,1
ITEM_120,ITEM_3803,1
ITEM_2564,ITEM_4302,1
ITEM_2299,ITEM_2390,1
ITEM_1025,ITEM_1742,1
ITEM_2926,ITEM_3295,1
ITEM_230,ITEM_982,1
ITEM_3656,ITEM_598,1
ITEM_2142,ITEM_237,1
ITEM_3606,ITEM_4254,1
ITEM_1928,ITEM_4324,1
ITEM_1847,ITEM_2325,1
ITEM_1961,ITEM_4165,1
ITEM_2701,ITEM_2710,1
ITEM_2224,ITEM_249,1
ITEM_1471,ITEM_759,1
ITEM_4008,ITEM_4985,1
ITEM_1955,ITEM_2660,1
ITEM_2359,ITEM_4124,1
ITEM_3687,ITEM_4863,1
ITEM_1915,ITEM_3884,1
ITEM_1920,ITEM_3014,1
ITEM_4372,ITEM_520,1
ITEM_154,ITEM_2239,1
ITEM_1338,ITEM_3879,1
ITEM_2523,ITEM_3349,1
ITEM_1569,ITEM_4395,1
ITEM_266,ITEM_2791,1
ITEM_3289,ITEM_3345,1
ITEM_2021,ITEM_3401,1
ITEM_3720,ITEM_3874,1
ITEM_226,ITEM_2704,1
ITEM_1299,ITEM_3412,1
ITEM_3941,ITEM_4658,1
ITEM_1709,ITEM_4470,1
ITEM_2190,ITEM_3315,1
ITEM_1697,ITEM_1943,1
ITEM_1560,ITEM_628,1
ITEM_4104,ITEM_733,1
ITEM_1144,ITEM_3002,1
ITEM_2884,ITEM_444,1
ITEM_1515,ITEM_658,1
ITEM_4404,ITEM_535,1
ITEM_3662,ITEM_4523,1
ITEM_2095,ITEM_2748,1
ITEM_4632,ITEM_620,1
ITEM_4724,ITEM_4867,1
ITEM_1323,ITEM_2963,1
ITEM_1799,ITEM_3083,1
ITEM_3775,ITEM_4324,1
ITEM_396,ITEM_4682,1
ITEM_4368,ITEM_494,1
ITEM_2478,ITEM_4343,1
ITEM_1587,ITEM_894,1
ITEM_2824,ITEM_930,1
ITEM_1135,ITEM_1735,1
ITEM_293,ITEM_4198,1
ITEM_2248,ITEM_3207,1
ITEM_3821,ITEM_4912,1
ITEM_167,ITEM_491,1
ITEM_1367,ITEM_4899,1
ITEM_3065,ITEM_965,1
ITEM_3153,ITEM_756,1
ITEM_3484,ITEM_3797,1
ITEM_3051,ITEM_4929,1
ITEM_1014,ITEM_1574,1
ITEM_1346,ITEM_4615,1
ITEM_121,ITEM_4138,1
ITEM_1075,ITEM_4683,1
ITEM_1205,ITEM_4590,1
ITEM_15,ITEM_1696,1
ITEM_4418,ITEM_621,1
ITEM_3891,ITEM_4215,1
ITEM_2543,ITEM_4970,1
ITEM_3671,ITEM_3706,1
ITEM_1534,ITEM_4218,1
ITEM_2210,ITEM_3621,1
ITEM_2520,ITEM_4277,1
ITEM_2631,ITEM_3759,1
ITEM_4547,ITEM_883,1
ITEM_3814,ITEM_928,1
ITEM_4753,ITEM_935,1
ITEM_3582,ITEM_712,1
ITEM_2093,ITEM_3584,1
ITEM_2275,ITEM_4708,1
ITEM_2758,ITEM_4550,1
ITEM_2748,ITEM_3439,1
ITEM_1637,ITEM_4652,1
ITEM_4667,ITEM_704,1
ITEM_3348,ITEM_4416,1
ITEM_1885,ITEM_2865,1
ITEM_3059,ITEM_4002,1
ITEM_4843,ITEM_4978,1
ITEM_131,ITEM_2106,1
ITEM_1633,ITEM_4691,1
ITEM_153,ITEM_720,1
ITEM_2604,ITEM_4641,1
ITEM_1302,ITEM_263,1
ITEM_1912,ITEM_4288,1
ITEM_415,ITEM_4735,1
ITEM_2347,ITEM_3115,1
ITEM_1017,ITEM_3285,1
ITEM_152,ITEM_873,1
ITEM_1380,ITEM_2127,1
ITEM_1098,ITEM_992,1
ITEM_1546,ITEM_3562,1
ITEM_2549,ITEM_3970,1
ITEM_2094,ITEM_4414,1
ITEM_298,ITEM_444,1
ITEM_1894,ITEM_239,1
ITEM_3118,ITEM_3257,1
ITEM_1248,ITEM_1866,1
ITEM_1471,ITEM_4096,1
ITEM_1088,ITEM_2515,1
ITEM_1998,ITEM_2951,2
ITEM_1546,ITEM_3015,1
ITEM_2514,ITEM_3086,1
ITEM_3085,ITEM_4341,1
ITEM_2488,ITEM_2840,2
ITEM_4017,ITEM_857,1
ITEM_2505,ITEM_728,1
ITEM_1917,ITEM_3596,1
ITEM_2610,ITEM_3835,1
ITEM_1227,ITEM_3890,1
ITEM_2527,ITEM_3303,1
ITEM_3538,ITEM_3800,1
ITEM_1143,ITEM_3036,1
ITEM_1362,ITEM_627,1
ITEM_242,ITEM_2791,1
ITEM_1411,ITEM_1678,1
ITEM_556,ITEM_684,1
ITEM_4863,ITEM_559,1
ITEM_3444,ITEM_4067,1
ITEM_1623,ITEM_843,1
ITEM_1075,ITEM_2755,1
ITEM_1954,ITEM_652,1
ITEM_2168,ITEM_4581,1
ITEM_135,ITEM_2043,1
ITEM_2043,ITEM_3497,1
ITEM_2815,ITEM_3864,1
ITEM_1117,ITEM_4692,1
ITEM_166,ITEM_3510,1
ITEM_4398,ITEM_554,1
ITEM_1404,ITEM_1680,1
ITEM_3248,ITEM_920,1
ITEM_2928,ITEM_710,1
ITEM_4249,ITEM_738,1
ITEM_2087,ITEM_3814,1
ITEM_2551,ITEM_4793,1
ITEM_34,ITEM_4426,1
ITEM_2186,ITEM_795,1
ITEM_3732,ITEM_4276,1
ITEM_1850,ITEM_3639,1
ITEM_2651,ITEM_3058,1
ITEM_1159,ITEM_2655,1
ITEM_4463,ITEM_4964,1
ITEM_1625,ITEM_1951,1
ITEM_4909,ITEM_935,1
ITEM_1390,ITEM_226,1
ITEM_2418,ITEM_4018,1
ITEM_1319,ITEM_2469,1
ITEM_2063,ITEM_3067,1
ITEM_1955,ITEM_4289,1
ITEM_1471,ITEM_3027,1
ITEM_1865,ITEM_4185,1
ITEM_2033,ITEM_3977,1
ITEM_3515,ITEM_3657,1
ITEM_2776,ITEM_4200,1
ITEM_1858,ITEM_2429,1
ITEM_2075,ITEM_3023,1
ITEM_2496,ITEM_738,1
ITEM_2208,ITEM_3411,1
ITEM_4567,ITEM_991,1
ITEM_167,ITEM_2203,1
ITEM_1375,ITEM_3625,1
ITEM_1206,ITEM_599,1
ITEM_2230,ITEM_2448,1
ITEM_2050,ITEM_3781,1
ITEM_852,ITEM_876,1
ITEM_4738,ITEM_924,1
ITEM_2216,ITEM_3114,1
ITEM_4465,ITEM_4486,1
ITEM_160,ITEM_434,1
ITEM_381,ITEM_4462,1
ITEM_2695,ITEM_940,1
ITEM_2865,ITEM_4798,1
ITEM_1118,ITEM_1724,1
ITEM_3481,ITEM_3564,1
ITEM_3807,ITEM_604,1
ITEM_2031,ITEM_661,1
ITEM_3833,ITEM_4903,1
ITEM_2096,ITEM_3994,1
ITEM_2384,ITEM_2992,1
ITEM_4306,ITEM_938,1
ITEM_1291,ITEM_4377,1
ITEM_2030,ITEM_3191,1
ITEM_4396,ITEM_491,1
ITEM_103,ITEM_1144,1
ITEM_2342,ITEM_2774,1
ITEM_4331,ITEM_4428,1
ITEM_2237,ITEM_4647,1
ITEM_1574,ITEM_3662,1
ITEM_1427,ITEM_3347,1
ITEM_1118,ITEM_3130,1
ITEM_1509,ITEM_3527,1
ITEM_4655,ITEM_823,1
ITEM_2503,ITEM_4092,1
ITEM_4631,ITEM_4644,1
ITEM_2735,ITEM_550,1
ITEM_1471,ITEM_628,1
ITEM_1123,ITEM_261,1
ITEM_2411,ITEM_2450,1
ITEM_556,ITEM_742,1
ITEM_2279,ITEM_4863,1
ITEM_1309,ITEM_2544,1
ITEM_1686,ITEM_3675,1
ITEM_1808,ITEM_2512,1
ITEM_2692,ITEM_4868,1
ITEM_2651,ITEM_418,1
ITEM_3966,ITEM_4221,1
ITEM_1309,ITEM_2786,1
ITEM_2106,ITEM_4023,1
ITEM_2840,ITEM_418,1
ITEM_4428,ITEM_599,1
ITEM_2149,ITEM_3479,1
ITEM_2883,ITEM_666,1
ITEM_1569,ITEM_2601,1
ITEM_130,ITEM_4142,1
ITEM_2025,ITEM_2308,1
ITEM_2885,ITEM_711,1
ITEM_439,ITEM_4595,1
ITEM_1122,ITEM_2524,1
ITEM_1406,ITEM_3365,1
ITEM_1047,ITEM_1653,1
ITEM_3397,ITEM_3844,1
ITEM_2068,ITEM_2606,1
ITEM_2695,ITEM_83,1
ITEM_1883,ITEM_4551,1
ITEM_219,ITEM_2798,1
ITEM_1951,ITEM_3755,1
ITEM_1483,ITEM_4185,1
ITEM_4485,ITEM_896,1
ITEM_3912,ITEM_4693,1
ITEM_0,ITEM_3820,1
ITEM_1663,ITEM_4699,1
ITEM_3541,ITEM_962,1
ITEM_4068,ITEM_630,1
ITEM_3738,ITEM_455,1
ITEM_1471,ITEM_3704,1
ITEM_1570,ITEM_4654,1
ITEM_2783,ITEM_4496,1
ITEM_4143,ITEM_548,1
ITEM_1721,ITEM_3986,1
ITEM_1690,ITEM_3208,1
ITEM_4672,ITEM_923,1
ITEM_3370,ITEM_647,1
ITEM_1664,ITEM_4321,1
ITEM_2660,ITEM_4188,1
ITEM_1810,ITEM_3586,1
ITEM_4528,ITEM_4986,1
ITEM_274,ITEM_3439,1
ITEM_1574,ITEM_4462,1
ITEM_3594,ITEM_838,1
ITEM_3176,ITEM_3481,1
ITEM_3798,ITEM_4408,1
ITEM_2903,ITEM_3368,1
ITEM_1697,ITEM_2097,1
ITEM_3043,ITEM_57,1
ITEM_3151,ITEM_4537,1
ITEM_183,ITEM_4291,1
ITEM_4244,ITEM_4317,1
ITEM_1220,ITEM_696,1
ITEM_1968,ITEM_4094,1
ITEM_1780,ITEM_3805,1
ITEM_1284,ITEM_3514,1
ITEM_1904,ITEM_3173,1
ITEM_2751,ITEM_751,1
ITEM_1908,ITEM_983,1
ITEM_2249,ITEM_4903,1
ITEM_2058,ITEM_4587,1
ITEM_2949,ITEM_4944,1
ITEM_2339,ITEM_846,1
ITEM_1486,ITEM_659,1
ITEM_1107,ITEM_3196,1
ITEM_2322,ITEM_3321,1
ITEM_1284,ITEM_2231,1
ITEM_2390,ITEM_311,1
ITEM_1657,ITEM_256,1
ITEM_3855,ITEM_570,1
ITEM_1025,ITEM_3597,1
ITEM_3361,ITEM_3799,1
ITEM_2815,ITEM_730,1
ITEM_1856,ITEM_3966,1
ITEM_3775,ITEM_4626,1
ITEM_3374,ITEM_742,1
ITEM_3623,ITEM_376,1
ITEM_2462,ITEM_9,1
ITEM_4654,ITEM_4863,1
ITEM_1924,ITEM_307,1
ITEM_4699,ITEM_623,1
ITEM_329,ITEM_411,1
ITEM_2339,ITEM_894,1
ITEM_2312,ITEM_4569,1
ITEM_175,ITEM_2944,1
ITEM_2921,ITEM_4537,1
ITEM_2900,ITEM_4163,1
ITEM_1192,ITEM_889,1
ITEM_1912,ITEM_3088,1
ITEM_3754,ITEM_3820,1
ITEM_261,ITEM_4957,1
ITEM_1147,ITEM_738,1
ITEM_2584,ITEM_932,1
ITEM_4171,ITEM_651,1
ITEM_396,ITEM_4177,1
ITEM_2872,ITEM_3856,1
ITEM_3509,ITEM_3568,1
ITEM_2423,ITEM_4041,1
ITEM_2742,ITEM_3626,1
ITEM_3015,ITEM_4194,1
ITEM_2570,ITEM_2882,1
ITEM_2109,ITEM_735,1
ITEM_2719,ITEM_2978,1
ITEM_2715,ITEM_975,1
ITEM_1145,ITEM_42,1
ITEM_1311,ITEM_1723,1
ITEM_1647,ITEM_4643,1
ITEM_1014,ITEM_931,1
ITEM_2523,ITEM_4473,1
ITEM_2268,ITEM_4726,1
ITEM_1736,ITEM_29,1
ITEM_3999,ITEM_882,1
ITEM_643,ITEM_964,1
ITEM_1808,ITEM_4403,1
ITEM_2200,ITEM_2836,1
ITEM_1922,ITEM_4733,1
ITEM_3577,ITEM_4061,1
ITEM_1952,ITEM_3774,1
ITEM_1476,ITEM_2691,1
ITEM_1507,ITEM_163,1
ITEM_1155,ITEM_3656,1
ITEM_3307,ITEM_3704,1
ITEM_2199,ITEM_3626,1
ITEM_2489,ITEM_4848,1
ITEM_3358,ITEM_405,1
ITEM_146,ITEM_2051,1
ITEM_425,ITEM_908,1
ITEM_405,ITEM_4797,1
ITEM_2550,ITEM_4488,1
ITEM_1752,ITEM_2078,1
ITEM_3807,ITEM_3977,1
ITEM_2795,ITEM_4062,1
ITEM_1143,ITEM_406,1
ITEM_2253,ITEM_3305,1
ITEM_3402,ITEM_4211,1
ITEM_2844,ITEM_3509,1
ITEM_1678,ITEM_726,1
ITEM_1214,ITEM_4331,1
ITEM_1690,ITEM_41,1
ITEM_2163,ITEM_2755,1
ITEM_3081,ITEM_4560,1
ITEM_4541,ITEM_4772,1
ITEM_2265,ITEM_261,1
ITEM_2449,ITEM_2863,1
ITEM_2770,ITEM_941,1
ITEM_1836,ITEM_2553,1
ITEM_4531,ITEM_4617,1
ITEM_1534,ITEM_3509,1
ITEM_3340,ITEM_353,1
ITEM_2824,ITEM_3912,1
ITEM_2356,ITEM_375,1
ITEM_250,ITEM_4903,1
ITEM_1468,ITEM_4021,1
ITEM_2797,ITEM_3430,1
ITEM_397,ITEM_43,1
ITEM_1882,ITEM_3486,1
ITEM_3463,ITEM_3504,1
ITEM_3138,ITEM_4441,1
ITEM_2264,ITEM_911,1
ITEM_1664,ITEM_3798,1
ITEM_3065,ITEM_3438,1
ITEM_3323,ITEM_344,1
ITEM_2794,ITEM_661,1
ITEM_1532,ITEM_3099,1
ITEM_1370,ITEM_2673,1
ITEM_2084,ITEM_3718,1
ITEM_174,ITEM_3441,1
ITEM_1309,ITEM_4050,1
ITEM_1136,ITEM_1171,1
ITEM_3756,ITEM_744,1
ITEM_1268,ITEM_4243,1
ITEM_1085,ITEM_4231,1
ITEM_1699,ITEM_4351,1
ITEM_2160,ITEM_3154,1
ITEM_3243,ITEM_892,1
ITEM_171,ITEM_3573,1
ITEM_2899,ITEM_4724,1
ITEM_1424,ITEM_1590,1
ITEM_249,ITEM_2823,1
ITEM_217,ITEM_4442,1
ITEM_4018,ITEM_440,1
ITEM_2036,ITEM_3971,1
ITEM_408,ITEM_4883,1
ITEM_2069,ITEM_514,1
ITEM_633,ITEM_681,1
ITEM_1922,ITEM_3854,1
ITEM_1585,ITEM_4641,1
ITEM_2020,ITEM_4231,1
ITEM_1920,ITEM_551,1
ITEM_2314,ITEM_2379,1
ITEM_3053,ITEM_3660,1
ITEM_3177,ITEM_4012,1
ITEM_1631,ITEM_327,1
ITEM_2733,ITEM_4623,1
ITEM_1247,ITEM_93,1
ITEM_2373,ITEM_3909,1
ITEM_1798,ITEM_2571,1
ITEM_1559,ITEM_480,1
ITEM_1253,ITEM_1766,1
ITEM_3603,ITEM_4740,1
ITEM_2893,ITEM_3405,1
ITEM_1926,ITEM_222,1
ITEM_541,ITEM_85,1
ITEM_2537,ITEM_2833,1
ITEM_120,ITEM_1901,1
ITEM_2159,ITEM_2506,1
ITEM_4134,ITEM_4144,1
ITEM_2894,ITEM_4669,1
ITEM_4516,ITEM_695,1
ITEM_2955,ITEM_4262,1
ITEM_1018,ITEM_3239,1
ITEM_3613,ITEM_644,1
ITEM_1226,ITEM_2492,1
ITEM_1411,ITEM_3908,1
ITEM_3668,ITEM_4945,1
ITEM_2531,ITEM_4855,1
ITEM_2192,ITEM_3860,1
ITEM_2342,ITEM_4822,1
ITEM_1932,ITEM_4067,1
ITEM_2875,ITEM_38,1
ITEM_3319,ITEM_4904,1
ITEM_1410,ITEM_2214,1
ITEM_3618,ITEM_62,1
ITEM_2746,ITEM_575,1
ITEM_4629,ITEM_4896,1
ITEM_35,ITEM_646,1
ITEM_2131,ITEM_3829,1
ITEM_1630,ITEM_4621,1
ITEM_1337,ITEM_253,1
ITEM_3385,ITEM_398,1
ITEM_730,ITEM_780,1
ITEM_3511,ITEM_3659,1
ITEM_2966,ITEM_4664,1
ITEM_3414,ITEM_3669,1
ITEM_1723,ITEM_3285,1
ITEM_2253,ITEM_697,1
ITEM_3184,ITEM_348,1
ITEM_1442,ITEM_2667,1
ITEM_4981,ITEM_594,1
ITEM_1635,ITEM_2855,1
ITEM_4747,ITEM_4841,1
ITEM_2318,ITEM_2340,1
ITEM_1840,ITEM_4153,1
ITEM_4096,ITEM_975,1
ITEM_2590,ITEM_4628,1
ITEM_1101,ITEM_3447,1
ITEM_1842,ITEM_3230,1
ITEM_3301,ITEM_4064,1
ITEM_1341,ITEM_544,1
ITEM_3688,ITEM_4975,1
ITEM_1283,ITEM_803,1
ITEM_2448,ITEM_2598,1
ITEM_1477,ITEM_3356,1
ITEM_1336,ITEM_578,1
ITEM_57,ITEM_913,1
ITEM_2999,ITEM_3066,1
ITEM_412,ITEM_4996,1
ITEM_1606,ITEM_1886,1
ITEM_1801,ITEM_2190,1
ITEM_3119,ITEM_475,1
ITEM_2153,ITEM_430,1
ITEM_1075,ITEM_25,1
ITEM_2201,ITEM_3134,1
ITEM_3124,ITEM_3550,1
ITEM_1023,ITEM_4077,1
ITEM_1922,ITEM_3354,1
ITEM_1004,ITEM_3488,1
ITEM_3205,ITEM_3938,1
ITEM_3435,ITEM_779,1
ITEM_1620,ITEM_4197,1
ITEM_1336,ITEM_437,1
ITEM_3919,ITEM_4349,1
ITEM_2444,ITEM_2804,1
ITEM_1458,ITEM_3295,1
ITEM_4908,ITEM_994,1
ITEM_2463,ITEM_4919,1
ITEM_17,ITEM_370,1
ITEM_1335,ITEM_4252,1
ITEM_1137,ITEM_3537,1
ITEM_1648,ITEM_536,1
ITEM_2282,ITEM_3414,1
ITEM_2421,ITEM_3404,1
ITEM_2371,ITEM_4797,1
ITEM_2371,ITEM_463,1
ITEM_4133,ITEM_608,1
ITEM_212,ITEM_3868,1
ITEM_1118,ITEM_882,1
ITEM_1776,ITEM_3609,1
ITEM_2387,ITEM_2433,1
ITEM_2756,ITEM_3100,1
ITEM_3208,ITEM_3301,1
ITEM_2366,ITEM_4692,1
ITEM_1914,ITEM_2242,1
ITEM_1010,ITEM_3384,1
ITEM_1935,ITEM_4789,1
ITEM_3058,ITEM_3907,1
ITEM_1098,ITEM_4911,1
ITEM_4124,ITEM_4300,1
ITEM_175,ITEM_2724,1
ITEM_463,ITEM_4665,1
ITEM_2509,ITEM_3448,1
ITEM_4014,ITEM_500,1
ITEM_2170,ITEM_3986,1
ITEM_3082,ITEM_32,1
ITEM_2799,ITEM_4405,1
ITEM_1537,ITEM_2048,1
ITEM_3933,ITEM_4316,1
ITEM_335,ITEM_999,1
ITEM_2013,ITEM_3801,1
ITEM_3331,ITEM_3909,1
ITEM_1249,ITEM_3243,1
ITEM_304,ITEM_4851,1
ITEM_3178,ITEM_375,1
ITEM_1177,ITEM_2148,1
ITEM_2249,ITEM_3687,1
ITEM_3153,ITEM_4234,1
ITEM_4140,ITEM_4779,1
ITEM_3047,ITEM_312,1
ITEM_2933,ITEM_789,1
ITEM_1205,ITEM_1514,1
ITEM_3513,ITEM_4720,1
ITEM_4287,ITEM_4976,1
ITEM_1123,ITEM_2819,1
ITEM_1075,ITEM_3416,1
ITEM_2543,ITEM_3905,1
ITEM_147,ITEM_2350,1
ITEM_257,ITEM_4760,1
ITEM_1636,ITEM_3860,1
ITEM_1053,ITEM_2555,1
ITEM_2322,ITEM_4175,1
ITEM_1537,ITEM_3739,1
ITEM_3509,ITEM_4783,1
ITEM_1754,ITEM_2133,1
ITEM_1219,ITEM_4127,1
ITEM_2456,ITEM_392,1
ITEM_1832,ITEM_4273,1
ITEM_4262,ITEM_687,1
ITEM_1290,ITEM_3997,1
ITEM_2735,ITEM_3935,1
ITEM_4075,ITEM_677,1
ITEM_1628,ITEM_4675,1
ITEM_1086,ITEM_392,1
ITEM_1158,ITEM_1585,1
ITEM_2365,ITEM_2873,1
ITEM_166,ITEM_3979,1
ITEM_255,ITEM_2619,1
ITEM_3943,ITEM_4903,1
ITEM_2156,ITEM_3723,1
ITEM_2277,ITEM_4282,1
ITEM_2271,ITEM_4389,1
ITEM_3766,ITEM_898,1
ITEM_3968,ITEM_4165,1
ITEM_137,ITEM_3990,1
ITEM_1439,ITEM_3363,1
ITEM_1493,ITEM_4749,1
ITEM_2282,ITEM_4562,1
ITEM_1060,ITEM_2214,2
ITEM_402,ITEM_4854,1
ITEM_197,ITEM_292,1
ITEM_2822,ITEM_3479,1
ITEM_2780,ITEM_4631,1
ITEM_2153,ITEM_893,1
